Date,Campus,Bus,Driver,Route,Scheduled Time,Entry Time,Exit Time,First Unload Time,Time Difference between Entry Time and Scheduled Time,Time Difference between First Unload Time and Scheduled Time,NumberUnloadedAtCampus
10/27/2025 12:00:00 AM,Westfield Middle School,880,Davis R,WES01 AM,8:05:00 AM,7:45:45 AM,,7:45:45 AM,,,
10/27/2025 12:00:00 AM,Westfield Middle School,881,Miller S,WES02 AM,8:05:00 AM,7:52:14 AM,,7:52:14 AM,,,
10/27/2025 12:00:00 AM,Westfield Middle School,882,Miller S,WES03 AM,8:05:00 AM,7:57:52 AM,,7:57:52 AM,,,
10/27/2025 12:00:00 AM,Westfield Middle School,883,Thomas D,WES04 AM,8:05:00 AM,7:58:28 AM,,7:58:28 AM,,,
10/27/2025 12:00:00 AM,Lakewood Middle School,890,Johnson T,LAK01 AM,8:05:00 AM,7:57:31 AM,,7:57:31 AM,,,
10/27/2025 12:00:00 AM,Lakewood Middle School,891,Wilson J,LAK02 AM,8:05:00 AM,7:42:05 AM,,7:42:05 AM,,,
10/27/2025 12:00:00 AM,Lakewood Middle School,892,Davis R,LAK03 AM,8:05:00 AM,8:12:18 AM,,8:12:18 AM,,,
10/27/2025 12:00:00 AM,Lakewood Middle School,893,Miller S,LAK04 AM,8:05:00 AM,8:19:22 AM,,8:19:22 AM,,,
10/27/2025 12:00:00 AM,Riverside Middle School,900,Moore A,RIV01 AM,8:05:00 AM,8:00:36 AM,,8:00:36 AM,,,
10/27/2025 12:00:00 AM,Riverside Middle School,901,Brown K,RIV02 AM,8:05:00 AM,7:42:42 AM,,7:42:42 AM,,,
10/27/2025 12:00:00 AM,Riverside Middle School,902,Anderson C,RIV03 AM,8:05:00 AM,8:00:47 AM,,8:00:47 AM,,,
10/27/2025 12:00:00 AM,Riverside Middle School,903,Williams M,RIV04 AM,8:05:00 AM,7:42:00 AM,,7:42:00 AM,,,
10/27/2025 12:00:00 AM,Metro High School,910,Moore A,MET01 AM,8:55:00 AM,8:34:01 AM,,8:34:01 AM,,,
10/27/2025 12:00:00 AM,Metro High School,911,Miller S,MET02 AM,8:55:00 AM,8:36:08 AM,,8:36:08 AM,,,
10/27/2025 12:00:00 AM,Metro High School,912,Thomas D,MET03 AM,8:55:00 AM,,,9:01:28 AM,,,
10/27/2025 12:00:00 AM,Northgate High School,920,Williams M,NOR01 AM,8:55:00 AM,9:09:10 AM,,9:09:10 AM,,,
10/27/2025 12:00:00 AM,Northgate High School,921,Davis R,NOR02 AM,8:55:00 AM,8:32:59 AM,,8:32:59 AM,,,
10/27/2025 12:00:00 AM,Northgate High School,922,Johnson T,NOR03 AM,8:55:00 AM,8:39:06 AM,,8:39:06 AM,,,
10/28/2025 12:00:00 AM,Anderson Elementary,800,Anderson C,AND01 AM,7:35:00 AM,7:26:46 AM,,7:26:46 AM,,,
10/28/2025 12:00:00 AM,Anderson Elementary,801,Thomas D,AND02 AM,7:35:00 AM,7:46:43 AM,,7:46:43 AM,,,
10/28/2025 12:00:00 AM,Anderson Elementary,802,Taylor B,AND03 AM,7:35:00 AM,7:25:22 AM,,7:25:22 AM,,,
10/28/2025 12:00:00 AM,Anderson Elementary,803,Thomas D,AND04 AM,7:35:00 AM,7:18:51 AM,,7:18:51 AM,,,
10/28/2025 12:00:00 AM,Anderson Elementary,804,Johnson T,AND05 AM,7:35:00 AM,7:28:15 AM,,7:28:15 AM,,,
10/28/2025 12:00:00 AM,Bammel Elementary,810,Taylor B,BAM01 AM,7:35:00 AM,7:23:21 AM,,7:23:21 AM,,,
10/28/2025 12:00:00 AM,Bammel Elementary,811,Anderson C,BAM02 AM,7:35:00 AM,7:40:30 AM,,7:40:30 AM,,,
10/28/2025 12:00:00 AM,Bammel Elementary,812,Miller S,BAM03 AM,7:35:00 AM,7:27:28 AM,,7:27:28 AM,,,
10/28/2025 12:00:00 AM,Bammel Elementary,813,Moore A,BAM04 AM,7:35:00 AM,7:30:50 AM,,7:30:50 AM,,,
10/28/2025 12:00:00 AM,Bammel Elementary,814,Wilson J,BAM05 AM,7:35:00 AM,7:47:42 AM,,7:47:42 AM,,,
10/28/2025 12:00:00 AM,Cooper Elementary,820,Brown K,COO01 AM,7:35:00 AM,7:24:19 AM,,7:24:19 AM,,,
10/28/2025 12:00:00 AM,Cooper Elementary,821,Wilson J,COO02 AM,7:35:00 AM,7:12:09 AM,,7:12:09 AM,,,
10/28/2025 12:00:00 AM,Cooper Elementary,822,Thomas D,COO03 AM,7:35:00 AM,7:19:28 AM,,7:19:28 AM,,,
10/28/2025 12:00:00 AM,Cooper Elementary,823,Anderson C,COO04 AM,7:35:00 AM,7:16:00 AM,,7:16:00 AM,,,
10/28/2025 12:00:00 AM,Cooper Elementary,824,Thomas D,COO05 AM,7:35:00 AM,7:22:17 AM,,7:22:17 AM,,,
10/28/2025 12:00:00 AM,Heritage Elementary,830,Thomas D,HER01 AM,7:35:00 AM,7:11:12 AM,,7:11:12 AM,,,
10/28/2025 12:00:00 AM,Heritage Elementary,831,Anderson C,HER02 AM,7:35:00 AM,7:11:26 AM,,7:11:26 AM,,,
10/28/2025 12:00:00 AM,Heritage Elementary,832,Wilson J,HER03 AM,7:35:00 AM,7:20:13 AM,,7:20:13 AM,,,
10/28/2025 12:00:00 AM,Heritage Elementary,833,Davis R,HER04 AM,7:35:00 AM,7:19:25 AM,,7:19:25 AM,,,
10/28/2025 12:00:00 AM,Heritage Elementary,834,Brown K,HER05 AM,7:35:00 AM,7:20:58 AM,,7:20:58 AM,,,
10/28/2025 12:00:00 AM,Jenkins Elementary,840,Miller S,JEN01 AM,7:35:00 AM,7:11:45 AM,,7:11:45 AM,,,
10/28/2025 12:00:00 AM,Jenkins Elementary,841,Taylor B,JEN02 AM,7:35:00 AM,7:21:14 AM,,7:21:14 AM,,,
10/28/2025 12:00:00 AM,Jenkins Elementary,842,Johnson T,JEN03 AM,7:35:00 AM,7:29:26 AM,,7:29:26 AM,,,
10/28/2025 12:00:00 AM,Jenkins Elementary,843,Moore A,JEN04 AM,7:35:00 AM,7:26:04 AM,,7:26:04 AM,,,
10/28/2025 12:00:00 AM,Jenkins Elementary,844,Wilson J,JEN05 AM,7:35:00 AM,7:18:32 AM,,7:18:32 AM,,,
10/28/2025 12:00:00 AM,Lewis Elementary,850,Williams M,LEW01 AM,7:35:00 AM,7:24:27 AM,,7:24:27 AM,,,
10/28/2025 12:00:00 AM,Lewis Elementary,851,Moore A,LEW02 AM,7:35:00 AM,7:20:35 AM,,7:20:35 AM,,,
10/28/2025 12:00:00 AM,Lewis Elementary,852,Wilson J,LEW03 AM,7:35:00 AM,7:21:37 AM,,7:21:37 AM,,,
10/28/2025 12:00:00 AM,Lewis Elementary,853,Thomas D,LEW04 AM,7:35:00 AM,7:11:17 AM,,7:11:17 AM,,,
10/28/2025 12:00:00 AM,Lewis Elementary,854,Moore A,LEW05 AM,7:35:00 AM,7:45:12 AM,,7:45:12 AM,,,
10/28/2025 12:00:00 AM,Marshall Elementary,860,Brown K,MAR01 AM,7:35:00 AM,7:36:06 AM,,7:36:06 AM,,,
10/28/2025 12:00:00 AM,Marshall Elementary,861,Thomas D,MAR02 AM,7:35:00 AM,7:44:33 AM,,7:44:33 AM,,,
10/28/2025 12:00:00 AM,Marshall Elementary,862,Thomas D,MAR03 AM,7:35:00 AM,7:18:29 AM,,7:18:29 AM,,,
10/28/2025 12:00:00 AM,Marshall Elementary,863,Thomas D,MAR04 AM,7:35:00 AM,7:20:12 AM,,7:20:12 AM,,,
10/28/2025 12:00:00 AM,Marshall Elementary,864,Brown K,MAR05 AM,7:35:00 AM,7:19:25 AM,,7:19:25 AM,,,
10/28/2025 12:00:00 AM,Reynolds Elementary,870,Johnson T,REY01 AM,7:35:00 AM,7:26:56 AM,,7:26:56 AM,,,
10/28/2025 12:00:00 AM,Reynolds Elementary,871,Brown K,REY02 AM,7:35:00 AM,7:26:20 AM,,7:26:20 AM,,,
10/28/2025 12:00:00 AM,Reynolds Elementary,872,Moore A,REY03 AM,7:35:00 AM,7:26:39 AM,,7:26:39 AM,,,
10/28/2025 12:00:00 AM,Reynolds Elementary,873,Moore A,REY04 AM,7:35:00 AM,7:15:19 AM,,7:15:19 AM,,,
10/28/2025 12:00:00 AM,Reynolds Elementary,874,Johnson T,REY05 AM,7:35:00 AM,7:20:11 AM,,7:20:11 AM,,,
10/28/2025 12:00:00 AM,Westfield Middle School,880,Williams M,WES01 AM,8:05:00 AM,7:41:45 AM,,7:41:45 AM,,,
10/28/2025 12:00:00 AM,Westfield Middle School,881,Miller S,WES02 AM,8:05:00 AM,8:12:47 AM,,8:12:47 AM,,,
10/28/2025 12:00:00 AM,Westfield Middle School,882,Davis R,WES03 AM,8:05:00 AM,7:50:44 AM,,7:50:44 AM,,,
10/28/2025 12:00:00 AM,Westfield Middle School,883,Davis R,WES04 AM,8:05:00 AM,8:16:12 AM,,8:16:12 AM,,,
10/28/2025 12:00:00 AM,Lakewood Middle School,890,Johnson T,LAK01 AM,8:05:00 AM,7:40:56 AM,,7:40:56 AM,,,
10/28/2025 12:00:00 AM,Lakewood Middle School,891,Davis R,LAK02 AM,8:05:00 AM,7:58:46 AM,,7:58:46 AM,,,
10/28/2025 12:00:00 AM,Lakewood Middle School,892,Taylor B,LAK03 AM,8:05:00 AM,7:49:00 AM,,7:49:00 AM,,,
10/28/2025 12:00:00 AM,Lakewood Middle School,893,Miller S,LAK04 AM,8:05:00 AM,7:41:39 AM,,7:41:39 AM,,,
10/28/2025 12:00:00 AM,Riverside Middle School,900,Williams M,RIV01 AM,8:05:00 AM,8:00:51 AM,,8:00:51 AM,,,
10/28/2025 12:00:00 AM,Riverside Middle School,901,Brown K,RIV02 AM,8:05:00 AM,7:49:37 AM,,7:49:37 AM,,,
10/28/2025 12:00:00 AM,Riverside Middle School,902,Williams M,RIV03 AM,8:05:00 AM,7:57:37 AM,,7:57:37 AM,,,
10/28/2025 12:00:00 AM,Riverside Middle School,903,Moore A,RIV04 AM,8:05:00 AM,7:50:06 AM,,7:50:06 AM,,,
10/28/2025 12:00:00 AM,Metro High School,910,Johnson T,MET01 AM,8:55:00 AM,8:35:15 AM,,8:35:15 AM,,,
10/28/2025 12:00:00 AM,Metro High School,911,Anderson C,MET02 AM,8:55:00 AM,8:36:55 AM,,8:36:55 AM,,,
10/28/2025 12:00:00 AM,Metro High School,912,Brown K,MET03 AM,8:55:00 AM,8:36:04 AM,,8:36:04 AM,,,
10/28/2025 12:00:00 AM,Northgate High School,920,Miller S,NOR01 AM,8:55:00 AM,8:40:56 AM,,8:40:56 AM,,,
10/28/2025 12:00:00 AM,Northgate High School,921,Davis R,NOR02 AM,8:55:00 AM,8:35:57 AM,,8:35:57 AM,,,
10/28/2025 12:00:00 AM,Northgate High School,922,Johnson T,NOR03 AM,8:55:00 AM,9:04:25 AM,,9:04:25 AM,,,
10/29/2025 12:00:00 AM,Anderson Elementary,800,Miller S,AND01 AM,7:35:00 AM,7:30:01 AM,,7:30:01 AM,,,
10/29/2025 12:00:00 AM,Anderson Elementary,801,Wilson J,AND02 AM,7:35:00 AM,7:29:58 AM,,7:29:58 AM,,,
10/29/2025 12:00:00 AM,Anderson Elementary,802,Taylor B,AND03 AM,7:35:00 AM,7:14:16 AM,,7:14:16 AM,,,
10/29/2025 12:00:00 AM,Anderson Elementary,803,Williams M,AND04 AM,7:35:00 AM,7:11:36 AM,,7:11:36 AM,,,
10/29/2025 12:00:00 AM,Anderson Elementary,804,Taylor B,AND05 AM,7:35:00 AM,7:24:19 AM,,7:24:19 AM,,,
10/29/2025 12:00:00 AM,Bammel Elementary,810,Moore A,BAM01 AM,7:35:00 AM,7:30:40 AM,,7:30:40 AM,,,
10/29/2025 12:00:00 AM,Bammel Elementary,811,Miller S,BAM02 AM,7:35:00 AM,7:15:48 AM,,7:15:48 AM,,,
10/29/2025 12:00:00 AM,Bammel Elementary,812,Taylor B,BAM03 AM,7:35:00 AM,7:28:31 AM,,7:28:31 AM,,,
10/29/2025 12:00:00 AM,Bammel Elementary,813,Taylor B,BAM04 AM,7:35:00 AM,7:16:31 AM,,7:16:31 AM,,,
10/29/2025 12:00:00 AM,Bammel Elementary,814,Williams M,BAM05 AM,7:35:00 AM,7:24:38 AM,,7:24:38 AM,,,
10/29/2025 12:00:00 AM,Cooper Elementary,820,Miller S,COO01 AM,7:35:00 AM,7:23:02 AM,,7:23:02 AM,,,
10/29/2025 12:00:00 AM,Cooper Elementary,821,Williams M,COO02 AM,7:35:00 AM,7:16:53 AM,,7:16:53 AM,,,
10/29/2025 12:00:00 AM,Cooper Elementary,822,Moore A,COO03 AM,7:35:00 AM,7:29:15 AM,,7:29:15 AM,,,
10/29/2025 12:00:00 AM,Cooper Elementary,823,Thomas D,COO04 AM,7:35:00 AM,7:13:40 AM,,7:13:40 AM,,,
10/29/2025 12:00:00 AM,Cooper Elementary,824,Davis R,COO05 AM,7:35:00 AM,7:12:11 AM,,7:12:11 AM,,,
10/29/2025 12:00:00 AM,Heritage Elementary,830,Taylor B,HER01 AM,7:35:00 AM,7:29:47 AM,,7:29:47 AM,,,
10/29/2025 12:00:00 AM,Heritage Elementary,831,Wilson J,HER02 AM,7:35:00 AM,7:10:22 AM,,7:10:22 AM,,,
10/29/2025 12:00:00 AM,Heritage Elementary,832,Anderson C,HER03 AM,7:35:00 AM,7:17:29 AM,,7:17:29 AM,,,
10/29/2025 12:00:00 AM,Heritage Elementary,833,Williams M,HER04 AM,7:35:00 AM,,,7:28:43 AM,,,
10/29/2025 12:00:00 AM,Heritage Elementary,834,Taylor B,HER05 AM,7:35:00 AM,7:28:07 AM,,7:28:07 AM,,,
10/29/2025 12:00:00 AM,Jenkins Elementary,840,Johnson T,JEN01 AM,7:35:00 AM,7:40:06 AM,,7:40:06 AM,,,
10/29/2025 12:00:00 AM,Jenkins Elementary,841,Moore A,JEN02 AM,7:35:00 AM,7:22:09 AM,,7:22:09 AM,,,
10/29/2025 12:00:00 AM,Jenkins Elementary,842,Moore A,JEN03 AM,7:35:00 AM,,,7:25:32 AM,,,
10/29/2025 12:00:00 AM,Jenkins Elementary,843,Johnson T,JEN04 AM,7:35:00 AM,7:21:14 AM,,7:21:14 AM,,,
10/29/2025 12:00:00 AM,Jenkins Elementary,844,Anderson C,JEN05 AM,7:35:00 AM,7:11:55 AM,,7:11:55 AM,,,
10/29/2025 12:00:00 AM,Lewis Elementary,850,Davis R,LEW01 AM,7:35:00 AM,7:27:51 AM,,7:27:51 AM,,,
10/29/2025 12:00:00 AM,Lewis Elementary,851,Moore A,LEW02 AM,7:35:00 AM,7:38:18 AM,,7:38:18 AM,,,
10/29/2025 12:00:00 AM,Lewis Elementary,852,Williams M,LEW03 AM,7:35:00 AM,7:21:15 AM,,7:21:15 AM,,,
10/29/2025 12:00:00 AM,Lewis Elementary,853,Anderson C,LEW04 AM,7:35:00 AM,7:38:29 AM,,7:38:29 AM,,,
10/29/2025 12:00:00 AM,Lewis Elementary,854,Taylor B,LEW05 AM,7:35:00 AM,7:26:22 AM,,7:26:22 AM,,,
10/29/2025 12:00:00 AM,Marshall Elementary,860,Williams M,MAR01 AM,7:35:00 AM,7:46:09 AM,,7:46:09 AM,,,
10/29/2025 12:00:00 AM,Marshall Elementary,861,Johnson T,MAR02 AM,7:35:00 AM,,,7:28:15 AM,,,
10/29/2025 12:00:00 AM,Marshall Elementary,862,Brown K,MAR03 AM,7:35:00 AM,7:21:16 AM,,7:21:16 AM,,,
10/29/2025 12:00:00 AM,Marshall Elementary,863,Davis R,MAR04 AM,7:35:00 AM,7:26:20 AM,,7:26:20 AM,,,
10/29/2025 12:00:00 AM,Marshall Elementary,864,Thomas D,MAR05 AM,7:35:00 AM,7:26:26 AM,,7:26:26 AM,,,
10/29/2025 12:00:00 AM,Reynolds Elementary,870,Brown K,REY01 AM,7:35:00 AM,7:26:46 AM,,7:26:46 AM,,,
10/29/2025 12:00:00 AM,Reynolds Elementary,871,Brown K,REY02 AM,7:35:00 AM,7:26:12 AM,,7:26:12 AM,,,
10/29/2025 12:00:00 AM,Reynolds Elementary,872,Wilson J,REY03 AM,7:35:00 AM,7:38:32 AM,,7:38:32 AM,,,
10/29/2025 12:00:00 AM,Reynolds Elementary,873,Anderson C,REY04 AM,7:35:00 AM,7:10:52 AM,,7:10:52 AM,,,
10/29/2025 12:00:00 AM,Reynolds Elementary,874,Taylor B,REY05 AM,7:35:00 AM,7:15:16 AM,,7:15:16 AM,,,
10/29/2025 12:00:00 AM,Westfield Middle School,880,Johnson T,WES01 AM,8:05:00 AM,8:00:24 AM,,8:00:24 AM,,,
10/29/2025 12:00:00 AM,Westfield Middle School,881,Wilson J,WES02 AM,8:05:00 AM,8:13:29 AM,,8:13:29 AM,,,
10/29/2025 12:00:00 AM,Westfield Middle School,882,Thomas D,WES03 AM,8:05:00 AM,7:57:01 AM,,7:57:01 AM,,,
10/29/2025 12:00:00 AM,Westfield Middle School,883,Davis R,WES04 AM,8:05:00 AM,7:59:05 AM,,7:59:05 AM,,,
10/29/2025 12:00:00 AM,Lakewood Middle School,890,Miller S,LAK01 AM,8:05:00 AM,7:46:36 AM,,7:46:36 AM,,,
10/29/2025 12:00:00 AM,Lakewood Middle School,891,Moore A,LAK02 AM,8:05:00 AM,7:54:08 AM,,7:54:08 AM,,,
10/29/2025 12:00:00 AM,Lakewood Middle School,892,Thomas D,LAK03 AM,8:05:00 AM,7:44:16 AM,,7:44:16 AM,,,
10/29/2025 12:00:00 AM,Lakewood Middle School,893,Williams M,LAK04 AM,8:05:00 AM,7:45:37 AM,,7:45:37 AM,,,
10/29/2025 12:00:00 AM,Riverside Middle School,900,Wilson J,RIV01 AM,8:05:00 AM,7:49:53 AM,,7:49:53 AM,,,
10/29/2025 12:00:00 AM,Riverside Middle School,901,Miller S,RIV02 AM,8:05:00 AM,7:56:28 AM,,7:56:28 AM,,,
10/29/2025 12:00:00 AM,Riverside Middle School,902,Davis R,RIV03 AM,8:05:00 AM,7:54:25 AM,,7:54:25 AM,,,
10/29/2025 12:00:00 AM,Riverside Middle School,903,Johnson T,RIV04 AM,8:05:00 AM,7:52:02 AM,,7:52:02 AM,,,
10/29/2025 12:00:00 AM,Metro High School,910,Anderson C,MET01 AM,8:55:00 AM,8:47:01 AM,,8:47:01 AM,,,
10/29/2025 12:00:00 AM,Metro High School,911,Taylor B,MET02 AM,8:55:00 AM,8:41:43 AM,,8:41:43 AM,,,
10/29/2025 12:00:00 AM,Metro High School,912,Moore A,MET03 AM,8:55:00 AM,8:42:11 AM,,8:42:11 AM,,,
10/29/2025 12:00:00 AM,Northgate High School,920,Brown K,NOR01 AM,8:55:00 AM,8:34:13 AM,,8:34:13 AM,,,
10/29/2025 12:00:00 AM,Northgate High School,921,Johnson T,NOR02 AM,8:55:00 AM,8:45:04 AM,,8:45:04 AM,,,
10/29/2025 12:00:00 AM,Northgate High School,922,Taylor B,NOR03 AM,8:55:00 AM,8:39:30 AM,,8:39:30 AM,,,
10/30/2025 12:00:00 AM,Anderson Elementary,800,Taylor B,AND01 AM,7:35:00 AM,7:12:23 AM,,7:12:23 AM,,,
10/30/2025 12:00:00 AM,Anderson Elementary,801,Brown K,AND02 AM,7:35:00 AM,7:24:56 AM,,7:24:56 AM,,,
10/30/2025 12:00:00 AM,Anderson Elementary,802,Taylor B,AND03 AM,7:35:00 AM,7:19:38 AM,,7:19:38 AM,,,
10/30/2025 12:00:00 AM,Anderson Elementary,803,Taylor B,AND04 AM,7:35:00 AM,7:30:35 AM,,7:30:35 AM,,,
10/30/2025 12:00:00 AM,Anderson Elementary,804,Brown K,AND05 AM,7:35:00 AM,7:10:44 AM,,7:10:44 AM,,,
10/30/2025 12:00:00 AM,Bammel Elementary,810,Thomas D,BAM01 AM,7:35:00 AM,7:50:39 AM,,7:50:39 AM,,,
10/30/2025 12:00:00 AM,Bammel Elementary,811,Brown K,BAM02 AM,7:35:00 AM,7:13:33 AM,,7:13:33 AM,,,
10/30/2025 12:00:00 AM,Bammel Elementary,812,Johnson T,BAM03 AM,7:35:00 AM,7:22:07 AM,,7:22:07 AM,,,
10/30/2025 12:00:00 AM,Bammel Elementary,813,Taylor B,BAM04 AM,7:35:00 AM,7:13:21 AM,,7:13:21 AM,,,
10/30/2025 12:00:00 AM,Bammel Elementary,814,Taylor B,BAM05 AM,7:35:00 AM,7:23:25 AM,,7:23:25 AM,,,
10/30/2025 12:00:00 AM,Cooper Elementary,820,Anderson C,COO01 AM,7:35:00 AM,7:40:49 AM,,7:40:49 AM,,,
10/30/2025 12:00:00 AM,Cooper Elementary,821,Johnson T,COO02 AM,7:35:00 AM,7:22:58 AM,,7:22:58 AM,,,
10/30/2025 12:00:00 AM,Cooper Elementary,822,Davis R,COO03 AM,7:35:00 AM,7:21:06 AM,,7:21:06 AM,,,
10/30/2025 12:00:00 AM,Cooper Elementary,823,Moore A,COO04 AM,7:35:00 AM,7:19:34 AM,,7:19:34 AM,,,
10/30/2025 12:00:00 AM,Cooper Elementary,824,Brown K,COO05 AM,7:35:00 AM,7:40:05 AM,,7:40:05 AM,,,
10/30/2025 12:00:00 AM,Heritage Elementary,830,Taylor B,HER01 AM,7:35:00 AM,7:28:10 AM,,7:28:10 AM,,,
10/30/2025 12:00:00 AM,Heritage Elementary,831,Brown K,HER02 AM,7:35:00 AM,7:22:15 AM,,7:22:15 AM,,,
10/30/2025 12:00:00 AM,Heritage Elementary,832,Thomas D,HER03 AM,7:35:00 AM,7:19:04 AM,,7:19:04 AM,,,
10/30/2025 12:00:00 AM,Heritage Elementary,833,Johnson T,HER04 AM,7:35:00 AM,7:23:42 AM,,7:23:42 AM,,,
10/30/2025 12:00:00 AM,Heritage Elementary,834,Moore A,HER05 AM,7:35:00 AM,7:25:04 AM,,7:25:04 AM,,,
10/30/2025 12:00:00 AM,Jenkins Elementary,840,Thomas D,JEN01 AM,7:35:00 AM,7:23:09 AM,,7:23:09 AM,,,
10/30/2025 12:00:00 AM,Jenkins Elementary,841,Johnson T,JEN02 AM,7:35:00 AM,7:41:58 AM,,7:41:58 AM,,,
10/30/2025 12:00:00 AM,Jenkins Elementary,842,Davis R,JEN03 AM,7:35:00 AM,7:40:04 AM,,7:40:04 AM,,,
10/30/2025 12:00:00 AM,Jenkins Elementary,843,Wilson J,JEN04 AM,7:35:00 AM,7:13:17 AM,,7:13:17 AM,,,
10/30/2025 12:00:00 AM,Jenkins Elementary,844,Taylor B,JEN05 AM,7:35:00 AM,,,7:17:24 AM,,,
10/30/2025 12:00:00 AM,Lewis Elementary,850,Johnson T,LEW01 AM,7:35:00 AM,7:47:37 AM,,7:47:37 AM,,,
10/30/2025 12:00:00 AM,Lewis Elementary,851,Moore A,LEW02 AM,7:35:00 AM,7:16:27 AM,,7:16:27 AM,,,
10/30/2025 12:00:00 AM,Lewis Elementary,852,Johnson T,LEW03 AM,7:35:00 AM,7:22:23 AM,,7:22:23 AM,,,
10/30/2025 12:00:00 AM,Lewis Elementary,853,Williams M,LEW04 AM,7:35:00 AM,7:15:32 AM,,7:15:32 AM,,,
10/30/2025 12:00:00 AM,Lewis Elementary,854,Taylor B,LEW05 AM,7:35:00 AM,7:24:45 AM,,7:24:45 AM,,,
10/30/2025 12:00:00 AM,Marshall Elementary,860,Thomas D,MAR01 AM,7:35:00 AM,7:44:57 AM,,7:44:57 AM,,,
10/30/2025 12:00:00 AM,Marshall Elementary,861,Brown K,MAR02 AM,7:35:00 AM,7:30:18 AM,,7:30:18 AM,,,
10/30/2025 12:00:00 AM,Marshall Elementary,862,Wilson J,MAR03 AM,7:35:00 AM,7:46:17 AM,,7:46:17 AM,,,
10/30/2025 12:00:00 AM,Marshall Elementary,863,Thomas D,MAR04 AM,7:35:00 AM,7:45:05 AM,,7:45:05 AM,,,
10/30/2025 12:00:00 AM,Marshall Elementary,864,Taylor B,MAR05 AM,7:35:00 AM,7:42:59 AM,,7:42:59 AM,,,
10/30/2025 12:00:00 AM,Reynolds Elementary,870,Anderson C,REY01 AM,7:35:00 AM,7:30:32 AM,,7:30:32 AM,,,
10/30/2025 12:00:00 AM,Reynolds Elementary,871,Brown K,REY02 AM,7:35:00 AM,7:19:03 AM,,7:19:03 AM,,,
10/30/2025 12:00:00 AM,Reynolds Elementary,872,Brown K,REY03 AM,7:35:00 AM,7:21:47 AM,,7:21:47 AM,,,
10/30/2025 12:00:00 AM,Reynolds Elementary,873,Thomas D,REY04 AM,7:35:00 AM,7:13:29 AM,,7:13:29 AM,,,
10/30/2025 12:00:00 AM,Reynolds Elementary,874,Taylor B,REY05 AM,7:35:00 AM,7:17:55 AM,,7:17:55 AM,,,
10/30/2025 12:00:00 AM,Westfield Middle School,880,Johnson T,WES01 AM,8:05:00 AM,7:43:44 AM,,7:43:44 AM,,,
10/30/2025 12:00:00 AM,Westfield Middle School,881,Williams M,WES02 AM,8:05:00 AM,8:14:16 AM,,8:14:16 AM,,,
10/30/2025 12:00:00 AM,Westfield Middle School,882,Wilson J,WES03 AM,8:05:00 AM,7:51:22 AM,,7:51:22 AM,,,
10/30/2025 12:00:00 AM,Westfield Middle School,883,Miller S,WES04 AM,8:05:00 AM,7:44:13 AM,,7:44:13 AM,,,
10/30/2025 12:00:00 AM,Lakewood Middle School,890,Davis R,LAK01 AM,8:05:00 AM,7:48:27 AM,,7:48:27 AM,,,
10/30/2025 12:00:00 AM,Lakewood Middle School,891,Anderson C,LAK02 AM,8:05:00 AM,7:52:04 AM,,7:52:04 AM,,,
10/30/2025 12:00:00 AM,Lakewood Middle School,892,Thomas D,LAK03 AM,8:05:00 AM,7:57:49 AM,,7:57:49 AM,,,
10/30/2025 12:00:00 AM,Lakewood Middle School,893,Brown K,LAK04 AM,8:05:00 AM,7:48:51 AM,,7:48:51 AM,,,
10/30/2025 12:00:00 AM,Riverside Middle School,900,Thomas D,RIV01 AM,8:05:00 AM,7:47:30 AM,,7:47:30 AM,,,
10/30/2025 12:00:00 AM,Riverside Middle School,901,Taylor B,RIV02 AM,8:05:00 AM,7:41:48 AM,,7:41:48 AM,,,
10/30/2025 12:00:00 AM,Riverside Middle School,902,Anderson C,RIV03 AM,8:05:00 AM,8:13:10 AM,,8:13:10 AM,,,
10/30/2025 12:00:00 AM,Riverside Middle School,903,Miller S,RIV04 AM,8:05:00 AM,7:48:10 AM,,7:48:10 AM,,,
10/30/2025 12:00:00 AM,Metro High School,910,Moore A,MET01 AM,8:55:00 AM,8:43:38 AM,,8:43:38 AM,,,
10/30/2025 12:00:00 AM,Metro High School,911,Wilson J,MET02 AM,8:55:00 AM,8:33:05 AM,,8:33:05 AM,,,
10/30/2025 12:00:00 AM,Metro High School,912,Anderson C,MET03 AM,8:55:00 AM,8:57:43 AM,,8:57:43 AM,,,
10/30/2025 12:00:00 AM,Northgate High School,920,Taylor B,NOR01 AM,8:55:00 AM,8:50:48 AM,,8:50:48 AM,,,
10/30/2025 12:00:00 AM,Northgate High School,921,Thomas D,NOR02 AM,8:55:00 AM,8:36:01 AM,,8:36:01 AM,,,
10/30/2025 12:00:00 AM,Northgate High School,922,Taylor B,NOR03 AM,8:55:00 AM,8:33:11 AM,,8:33:11 AM,,,
10/31/2025 12:00:00 AM,Anderson Elementary,800,Davis R,AND01 AM,7:35:00 AM,7:19:21 AM,,7:19:21 AM,,,
10/31/2025 12:00:00 AM,Anderson Elementary,801,Wilson J,AND02 AM,7:35:00 AM,7:27:18 AM,,7:27:18 AM,,,
10/31/2025 12:00:00 AM,Anderson Elementary,802,Davis R,AND03 AM,7:35:00 AM,7:12:47 AM,,7:12:47 AM,,,
10/31/2025 12:00:00 AM,Anderson Elementary,803,Johnson T,AND04 AM,7:35:00 AM,7:37:13 AM,,7:37:13 AM,,,
