Date,Campus,Bus,Driver,Route,Scheduled Time,Entry Time,Exit Time,Last Load Time,Time Difference between Entry Time and Scheduled Time,Time Difference between Last Load Time and Scheduled Time,NumberLoadedAtCampus
10/20/2025 12:00:00 AM,Bammel Elementary,910,Thomas D,BAM01 PM,2:40:00 PM,,,3:16:49 PM,,,
10/20/2025 12:00:00 AM,Bammel Elementary,911,Moore A,BAM02 PM,2:40:00 PM,3:08:03 PM,,3:08:03 PM,,,
10/20/2025 12:00:00 AM,Bammel Elementary,912,Miller S,BAM03 PM,2:40:00 PM,3:07:09 PM,,3:07:09 PM,,,
10/20/2025 12:00:00 AM,Bammel Elementary,913,Williams M,BAM04 PM,2:40:00 PM,3:06:30 PM,,3:06:30 PM,,,
10/20/2025 12:00:00 AM,Bammel Elementary,914,Anderson C,BAM05 PM,2:40:00 PM,3:06:18 PM,,3:06:18 PM,,,
10/20/2025 12:00:00 AM,Cooper Elementary,920,Davis R,COO01 PM,2:40:00 PM,3:00:23 PM,,3:00:23 PM,,,
10/20/2025 12:00:00 AM,Cooper Elementary,921,Miller S,COO02 PM,2:40:00 PM,3:04:27 PM,,3:04:27 PM,,,
10/20/2025 12:00:00 AM,Cooper Elementary,922,Miller S,COO03 PM,2:40:00 PM,3:06:41 PM,,3:06:41 PM,,,
10/20/2025 12:00:00 AM,Cooper Elementary,923,Moore A,COO04 PM,2:40:00 PM,3:06:54 PM,,3:06:54 PM,,,
10/20/2025 12:00:00 AM,Cooper Elementary,924,Taylor B,COO05 PM,2:40:00 PM,2:57:47 PM,,2:57:47 PM,,,
10/20/2025 12:00:00 AM,Heritage Elementary,930,Moore A,HER01 PM,2:40:00 PM,2:47:51 PM,,2:47:51 PM,,,
10/20/2025 12:00:00 AM,Heritage Elementary,931,Johnson T,HER02 PM,2:40:00 PM,2:53:17 PM,,2:53:17 PM,,,
10/20/2025 12:00:00 AM,Heritage Elementary,932,Johnson T,HER03 PM,2:40:00 PM,2:56:28 PM,,2:56:28 PM,,,
10/20/2025 12:00:00 AM,Heritage Elementary,933,Thomas D,HER04 PM,2:40:00 PM,2:55:09 PM,,2:55:09 PM,,,
10/20/2025 12:00:00 AM,Heritage Elementary,934,Williams M,HER05 PM,2:40:00 PM,3:38:04 PM,,3:38:04 PM,,,
10/20/2025 12:00:00 AM,Jenkins Elementary,940,Moore A,JEN01 PM,2:40:00 PM,2:50:04 PM,,2:50:04 PM,,,
10/20/2025 12:00:00 AM,Jenkins Elementary,941,Williams M,JEN02 PM,2:40:00 PM,3:05:17 PM,,3:05:17 PM,,,
10/20/2025 12:00:00 AM,Jenkins Elementary,942,Johnson T,JEN03 PM,2:40:00 PM,3:00:42 PM,,3:00:42 PM,,,
10/20/2025 12:00:00 AM,Jenkins Elementary,943,Wilson J,JEN04 PM,2:40:00 PM,3:38:06 PM,,3:38:06 PM,,,
10/20/2025 12:00:00 AM,Jenkins Elementary,944,Miller S,JEN05 PM,2:40:00 PM,2:45:18 PM,,2:45:18 PM,,,
10/20/2025 12:00:00 AM,Lewis Elementary,950,Taylor B,LEW01 PM,2:40:00 PM,2:50:05 PM,,2:50:05 PM,,,
10/20/2025 12:00:00 AM,Lewis Elementary,951,Brown K,LEW02 PM,2:40:00 PM,2:50:27 PM,,2:50:27 PM,,,
10/20/2025 12:00:00 AM,Lewis Elementary,952,Anderson C,LEW03 PM,2:40:00 PM,3:00:21 PM,,3:00:21 PM,,,
10/20/2025 12:00:00 AM,Lewis Elementary,953,Miller S,LEW04 PM,2:40:00 PM,3:04:59 PM,,3:04:59 PM,,,
10/20/2025 12:00:00 AM,Lewis Elementary,954,Davis R,LEW05 PM,2:40:00 PM,2:59:21 PM,,2:59:21 PM,,,
10/20/2025 12:00:00 AM,Marshall Elementary,960,Thomas D,MAR01 PM,2:40:00 PM,2:53:53 PM,,2:53:53 PM,,,
10/20/2025 12:00:00 AM,Marshall Elementary,961,Miller S,MAR02 PM,2:40:00 PM,2:47:23 PM,,2:47:23 PM,,,
10/20/2025 12:00:00 AM,Marshall Elementary,962,Brown K,MAR03 PM,2:40:00 PM,2:55:39 PM,,2:55:39 PM,,,
10/20/2025 12:00:00 AM,Marshall Elementary,963,Wilson J,MAR04 PM,2:40:00 PM,2:54:15 PM,,2:54:15 PM,,,
10/20/2025 12:00:00 AM,Marshall Elementary,964,Taylor B,MAR05 PM,2:40:00 PM,3:05:41 PM,,3:05:41 PM,,,
10/20/2025 12:00:00 AM,Reynolds Elementary,970,Wilson J,REY01 PM,2:40:00 PM,,,3:04:54 PM,,,
10/20/2025 12:00:00 AM,Reynolds Elementary,971,Brown K,REY02 PM,2:40:00 PM,2:47:20 PM,,2:47:20 PM,,,
10/20/2025 12:00:00 AM,Reynolds Elementary,972,Thomas D,REY03 PM,2:40:00 PM,3:07:53 PM,,3:07:53 PM,,,
10/20/2025 12:00:00 AM,Reynolds Elementary,973,Johnson T,REY04 PM,2:40:00 PM,2:50:58 PM,,2:50:58 PM,,,
10/20/2025 12:00:00 AM,Reynolds Elementary,974,Moore A,REY05 PM,2:40:00 PM,3:07:38 PM,,3:07:38 PM,,,
10/20/2025 12:00:00 AM,Westfield Middle School,980,Anderson C,WES01 PM,3:10:00 PM,3:51:09 PM,,3:51:09 PM,,,
10/20/2025 12:00:00 AM,Westfield Middle School,981,Davis R,WES02 PM,3:10:00 PM,3:43:50 PM,,3:43:50 PM,,,
10/20/2025 12:00:00 AM,Westfield Middle School,982,Brown K,WES03 PM,3:10:00 PM,3:24:08 PM,,3:24:08 PM,,,
10/20/2025 12:00:00 AM,Westfield Middle School,983,Moore A,WES04 PM,3:10:00 PM,3:31:29 PM,,3:31:29 PM,,,
10/20/2025 12:00:00 AM,Lakewood Middle School,990,Davis R,LAK01 PM,3:10:00 PM,3:55:05 PM,,3:55:05 PM,,,
10/20/2025 12:00:00 AM,Lakewood Middle School,991,Brown K,LAK02 PM,3:10:00 PM,4:05:40 PM,,4:05:40 PM,,,
10/20/2025 12:00:00 AM,Lakewood Middle School,992,Wilson J,LAK03 PM,3:10:00 PM,4:07:28 PM,,4:07:28 PM,,,
10/20/2025 12:00:00 AM,Lakewood Middle School,993,Miller S,LAK04 PM,3:10:00 PM,3:19:49 PM,,3:19:49 PM,,,
10/20/2025 12:00:00 AM,Riverside Middle School,1000,Anderson C,RIV01 PM,3:10:00 PM,3:23:02 PM,,3:23:02 PM,,,
10/20/2025 12:00:00 AM,Riverside Middle School,1001,Wilson J,RIV02 PM,3:10:00 PM,,,3:27:06 PM,,,
10/20/2025 12:00:00 AM,Riverside Middle School,1002,Moore A,RIV03 PM,3:10:00 PM,3:28:40 PM,,3:28:40 PM,,,
10/20/2025 12:00:00 AM,Riverside Middle School,1003,Taylor B,RIV04 PM,3:10:00 PM,3:24:17 PM,,3:24:17 PM,,,
10/20/2025 12:00:00 AM,Metro High School,1010,Moore A,MET01 PM,3:55:00 PM,4:48:10 PM,,4:48:10 PM,,,
10/20/2025 12:00:00 AM,Metro High School,1011,Wilson J,MET02 PM,3:55:00 PM,4:21:39 PM,,4:21:39 PM,,,
10/20/2025 12:00:00 AM,Metro High School,1012,Thomas D,MET03 PM,3:55:00 PM,4:20:35 PM,,4:20:35 PM,,,
10/20/2025 12:00:00 AM,Northgate High School,1020,Williams M,NOR01 PM,3:55:00 PM,4:22:07 PM,,4:22:07 PM,,,
10/20/2025 12:00:00 AM,Northgate High School,1021,Williams M,NOR02 PM,3:55:00 PM,4:19:03 PM,,4:19:03 PM,,,
10/20/2025 12:00:00 AM,Northgate High School,1022,Williams M,NOR03 PM,3:55:00 PM,4:06:20 PM,,4:06:20 PM,,,
10/21/2025 12:00:00 AM,Anderson Elementary,900,Taylor B,AND01 PM,2:40:00 PM,3:04:27 PM,,3:04:27 PM,,,
10/21/2025 12:00:00 AM,Anderson Elementary,901,Thomas D,AND02 PM,2:40:00 PM,3:03:23 PM,,3:03:23 PM,,,
10/21/2025 12:00:00 AM,Anderson Elementary,902,Wilson J,AND03 PM,2:40:00 PM,3:05:05 PM,,3:05:05 PM,,,
10/21/2025 12:00:00 AM,Anderson Elementary,903,Wilson J,AND04 PM,2:40:00 PM,2:50:44 PM,,2:50:44 PM,,,
10/21/2025 12:00:00 AM,Anderson Elementary,904,Johnson T,AND05 PM,2:40:00 PM,3:13:25 PM,,3:13:25 PM,,,
10/21/2025 12:00:00 AM,Bammel Elementary,910,Williams M,BAM01 PM,2:40:00 PM,2:54:20 PM,,2:54:20 PM,,,
10/21/2025 12:00:00 AM,Bammel Elementary,911,Brown K,BAM02 PM,2:40:00 PM,3:01:46 PM,,3:01:46 PM,,,
10/21/2025 12:00:00 AM,Bammel Elementary,912,Johnson T,BAM03 PM,2:40:00 PM,3:36:10 PM,,3:36:10 PM,,,
10/21/2025 12:00:00 AM,Bammel Elementary,913,Miller S,BAM04 PM,2:40:00 PM,2:45:36 PM,,2:45:36 PM,,,
10/21/2025 12:00:00 AM,Bammel Elementary,914,Williams M,BAM05 PM,2:40:00 PM,2:55:37 PM,,2:55:37 PM,,,
10/21/2025 12:00:00 AM,Cooper Elementary,920,Taylor B,COO01 PM,2:40:00 PM,,,2:56:57 PM,,,
10/21/2025 12:00:00 AM,Cooper Elementary,921,Thomas D,COO02 PM,2:40:00 PM,3:07:23 PM,,3:07:23 PM,,,
10/21/2025 12:00:00 AM,Cooper Elementary,922,Thomas D,COO03 PM,2:40:00 PM,2:47:11 PM,,2:47:11 PM,,,
10/21/2025 12:00:00 AM,Cooper Elementary,923,Brown K,COO04 PM,2:40:00 PM,3:07:45 PM,,3:07:45 PM,,,
10/21/2025 12:00:00 AM,Cooper Elementary,924,Johnson T,COO05 PM,2:40:00 PM,3:04:03 PM,,3:04:03 PM,,,
10/21/2025 12:00:00 AM,Heritage Elementary,930,Williams M,HER01 PM,2:40:00 PM,3:03:06 PM,,3:03:06 PM,,,
10/21/2025 12:00:00 AM,Heritage Elementary,931,Anderson C,HER02 PM,2:40:00 PM,3:17:06 PM,,3:17:06 PM,,,
10/21/2025 12:00:00 AM,Heritage Elementary,932,Moore A,HER03 PM,2:40:00 PM,3:07:04 PM,,3:07:04 PM,,,
10/21/2025 12:00:00 AM,Heritage Elementary,933,Davis R,HER04 PM,2:40:00 PM,2:54:02 PM,,2:54:02 PM,,,
10/21/2025 12:00:00 AM,Heritage Elementary,934,Davis R,HER05 PM,2:40:00 PM,3:19:37 PM,,3:19:37 PM,,,
10/21/2025 12:00:00 AM,Jenkins Elementary,940,Williams M,JEN01 PM,2:40:00 PM,3:26:29 PM,,3:26:29 PM,,,
10/21/2025 12:00:00 AM,Jenkins Elementary,941,Taylor B,JEN02 PM,2:40:00 PM,2:51:42 PM,,2:51:42 PM,,,
10/21/2025 12:00:00 AM,Jenkins Elementary,942,Williams M,JEN03 PM,2:40:00 PM,3:17:48 PM,,3:17:48 PM,,,
10/21/2025 12:00:00 AM,Jenkins Elementary,943,Davis R,JEN04 PM,2:40:00 PM,2:53:25 PM,,2:53:25 PM,,,
10/21/2025 12:00:00 AM,Jenkins Elementary,944,Thomas D,JEN05 PM,2:40:00 PM,2:48:47 PM,,2:48:47 PM,,,
10/21/2025 12:00:00 AM,Lewis Elementary,950,Johnson T,LEW01 PM,2:40:00 PM,3:02:26 PM,,3:02:26 PM,,,
10/21/2025 12:00:00 AM,Lewis Elementary,951,Miller S,LEW02 PM,2:40:00 PM,3:00:18 PM,,3:00:18 PM,,,
10/21/2025 12:00:00 AM,Lewis Elementary,952,Anderson C,LEW03 PM,2:40:00 PM,3:08:00 PM,,3:08:00 PM,,,
10/21/2025 12:00:00 AM,Lewis Elementary,953,Brown K,LEW04 PM,2:40:00 PM,2:55:47 PM,,2:55:47 PM,,,
10/21/2025 12:00:00 AM,Lewis Elementary,954,Williams M,LEW05 PM,2:40:00 PM,2:51:58 PM,,2:51:58 PM,,,
10/21/2025 12:00:00 AM,Marshall Elementary,960,Davis R,MAR01 PM,2:40:00 PM,2:57:56 PM,,2:57:56 PM,,,
10/21/2025 12:00:00 AM,Marshall Elementary,961,Davis R,MAR02 PM,2:40:00 PM,3:01:19 PM,,3:01:19 PM,,,
10/21/2025 12:00:00 AM,Marshall Elementary,962,Moore A,MAR03 PM,2:40:00 PM,2:49:02 PM,,2:49:02 PM,,,
10/21/2025 12:00:00 AM,Marshall Elementary,963,Wilson J,MAR04 PM,2:40:00 PM,2:56:32 PM,,2:56:32 PM,,,
10/21/2025 12:00:00 AM,Marshall Elementary,964,Williams M,MAR05 PM,2:40:00 PM,2:48:45 PM,,2:48:45 PM,,,
10/21/2025 12:00:00 AM,Reynolds Elementary,970,Moore A,REY01 PM,2:40:00 PM,2:45:55 PM,,2:45:55 PM,,,
10/21/2025 12:00:00 AM,Reynolds Elementary,971,Williams M,REY02 PM,2:40:00 PM,2:55:45 PM,,2:55:45 PM,,,
10/21/2025 12:00:00 AM,Reynolds Elementary,972,Miller S,REY03 PM,2:40:00 PM,2:52:31 PM,,2:52:31 PM,,,
10/21/2025 12:00:00 AM,Reynolds Elementary,973,Johnson T,REY04 PM,2:40:00 PM,2:56:43 PM,,2:56:43 PM,,,
10/21/2025 12:00:00 AM,Reynolds Elementary,974,Johnson T,REY05 PM,2:40:00 PM,2:49:09 PM,,2:49:09 PM,,,
10/21/2025 12:00:00 AM,Westfield Middle School,980,Anderson C,WES01 PM,3:10:00 PM,3:38:49 PM,,3:38:49 PM,,,
10/21/2025 12:00:00 AM,Westfield Middle School,981,Anderson C,WES02 PM,3:10:00 PM,3:36:40 PM,,3:36:40 PM,,,
10/21/2025 12:00:00 AM,Westfield Middle School,982,Miller S,WES03 PM,3:10:00 PM,3:17:12 PM,,3:17:12 PM,,,
10/21/2025 12:00:00 AM,Westfield Middle School,983,Johnson T,WES04 PM,3:10:00 PM,3:56:52 PM,,3:56:52 PM,,,
10/21/2025 12:00:00 AM,Lakewood Middle School,990,Moore A,LAK01 PM,3:10:00 PM,3:44:19 PM,,3:44:19 PM,,,
10/21/2025 12:00:00 AM,Lakewood Middle School,991,Miller S,LAK02 PM,3:10:00 PM,4:04:48 PM,,4:04:48 PM,,,
10/21/2025 12:00:00 AM,Lakewood Middle School,992,Moore A,LAK03 PM,3:10:00 PM,3:38:56 PM,,3:38:56 PM,,,
10/21/2025 12:00:00 AM,Lakewood Middle School,993,Taylor B,LAK04 PM,3:10:00 PM,3:59:11 PM,,3:59:11 PM,,,
10/21/2025 12:00:00 AM,Riverside Middle School,1000,Moore A,RIV01 PM,3:10:00 PM,3:57:38 PM,,3:57:38 PM,,,
10/21/2025 12:00:00 AM,Riverside Middle School,1001,Johnson T,RIV02 PM,3:10:00 PM,3:34:18 PM,,3:34:18 PM,,,
10/21/2025 12:00:00 AM,Riverside Middle School,1002,Moore A,RIV03 PM,3:10:00 PM,3:59:19 PM,,3:59:19 PM,,,
10/21/2025 12:00:00 AM,Riverside Middle School,1003,Miller S,RIV04 PM,3:10:00 PM,3:19:50 PM,,3:19:50 PM,,,
10/21/2025 12:00:00 AM,Metro High School,1010,Davis R,MET01 PM,3:55:00 PM,4:15:36 PM,,4:15:36 PM,,,
10/21/2025 12:00:00 AM,Metro High School,1011,Davis R,MET02 PM,3:55:00 PM,4:22:30 PM,,4:22:30 PM,,,
10/21/2025 12:00:00 AM,Metro High School,1012,Anderson C,MET03 PM,3:55:00 PM,4:16:50 PM,,4:16:50 PM,,,
10/21/2025 12:00:00 AM,Northgate High School,1020,Johnson T,NOR01 PM,3:55:00 PM,4:12:16 PM,,4:12:16 PM,,,
10/21/2025 12:00:00 AM,Northgate High School,1021,Thomas D,NOR02 PM,3:55:00 PM,4:05:46 PM,,4:05:46 PM,,,
10/21/2025 12:00:00 AM,Northgate High School,1022,Anderson C,NOR03 PM,3:55:00 PM,4:23:42 PM,,4:23:42 PM,,,
10/22/2025 12:00:00 AM,Anderson Elementary,900,Taylor B,AND01 PM,2:40:00 PM,2:52:11 PM,,2:52:11 PM,,,
10/22/2025 12:00:00 AM,Anderson Elementary,901,Williams M,AND02 PM,2:40:00 PM,3:00:36 PM,,3:00:36 PM,,,
10/22/2025 12:00:00 AM,Anderson Elementary,902,Moore A,AND03 PM,2:40:00 PM,3:08:53 PM,,3:08:53 PM,,,
10/22/2025 12:00:00 AM,Anderson Elementary,903,Thomas D,AND04 PM,2:40:00 PM,3:32:33 PM,,3:32:33 PM,,,
10/22/2025 12:00:00 AM,Anderson Elementary,904,Johnson T,AND05 PM,2:40:00 PM,3:34:37 PM,,3:34:37 PM,,,
10/22/2025 12:00:00 AM,Bammel Elementary,910,Johnson T,BAM01 PM,2:40:00 PM,3:08:26 PM,,3:08:26 PM,,,
10/22/2025 12:00:00 AM,Bammel Elementary,911,Thomas D,BAM02 PM,2:40:00 PM,3:39:32 PM,,3:39:32 PM,,,
10/22/2025 12:00:00 AM,Bammel Elementary,912,Thomas D,BAM03 PM,2:40:00 PM,3:40:43 PM,,3:40:43 PM,,,
10/22/2025 12:00:00 AM,Bammel Elementary,913,Johnson T,BAM04 PM,2:40:00 PM,2:55:28 PM,,2:55:28 PM,,,
10/22/2025 12:00:00 AM,Bammel Elementary,914,Wilson J,BAM05 PM,2:40:00 PM,3:03:17 PM,,3:03:17 PM,,,
10/22/2025 12:00:00 AM,Cooper Elementary,920,Johnson T,COO01 PM,2:40:00 PM,2:50:27 PM,,2:50:27 PM,,,
10/22/2025 12:00:00 AM,Cooper Elementary,921,Davis R,COO02 PM,2:40:00 PM,2:56:28 PM,,2:56:28 PM,,,
10/22/2025 12:00:00 AM,Cooper Elementary,922,Johnson T,COO03 PM,2:40:00 PM,3:08:24 PM,,3:08:24 PM,,,
10/22/2025 12:00:00 AM,Cooper Elementary,923,Anderson C,COO04 PM,2:40:00 PM,2:48:08 PM,,2:48:08 PM,,,
10/22/2025 12:00:00 AM,Cooper Elementary,924,Taylor B,COO05 PM,2:40:00 PM,2:51:25 PM,,2:51:25 PM,,,
10/22/2025 12:00:00 AM,Heritage Elementary,930,Davis R,HER01 PM,2:40:00 PM,2:56:44 PM,,2:56:44 PM,,,
10/22/2025 12:00:00 AM,Heritage Elementary,931,Taylor B,HER02 PM,2:40:00 PM,,,2:50:45 PM,,,
10/22/2025 12:00:00 AM,Heritage Elementary,932,Taylor B,HER03 PM,2:40:00 PM,2:51:16 PM,,2:51:16 PM,,,
10/22/2025 12:00:00 AM,Heritage Elementary,933,Taylor B,HER04 PM,2:40:00 PM,3:05:34 PM,,3:05:34 PM,,,
10/22/2025 12:00:00 AM,Heritage Elementary,934,Anderson C,HER05 PM,2:40:00 PM,3:00:57 PM,,3:00:57 PM,,,
10/22/2025 12:00:00 AM,Jenkins Elementary,940,Taylor B,JEN01 PM,2:40:00 PM,3:32:07 PM,,3:32:07 PM,,,
10/22/2025 12:00:00 AM,Jenkins Elementary,941,Moore A,JEN02 PM,2:40:00 PM,2:54:19 PM,,2:54:19 PM,,,
10/22/2025 12:00:00 AM,Jenkins Elementary,942,Wilson J,JEN03 PM,2:40:00 PM,2:54:01 PM,,2:54:01 PM,,,
10/22/2025 12:00:00 AM,Jenkins Elementary,943,Taylor B,JEN04 PM,2:40:00 PM,3:08:08 PM,,3:08:08 PM,,,
10/22/2025 12:00:00 AM,Jenkins Elementary,944,Thomas D,JEN05 PM,2:40:00 PM,3:32:43 PM,,3:32:43 PM,,,
10/22/2025 12:00:00 AM,Lewis Elementary,950,Davis R,LEW01 PM,2:40:00 PM,3:03:52 PM,,3:03:52 PM,,,
10/22/2025 12:00:00 AM,Lewis Elementary,951,Wilson J,LEW02 PM,2:40:00 PM,2:58:27 PM,,2:58:27 PM,,,
10/22/2025 12:00:00 AM,Lewis Elementary,952,Johnson T,LEW03 PM,2:40:00 PM,2:54:53 PM,,2:54:53 PM,,,
10/22/2025 12:00:00 AM,Lewis Elementary,953,Davis R,LEW04 PM,2:40:00 PM,2:52:33 PM,,2:52:33 PM,,,
10/22/2025 12:00:00 AM,Lewis Elementary,954,Taylor B,LEW05 PM,2:40:00 PM,3:06:28 PM,,3:06:28 PM,,,
10/22/2025 12:00:00 AM,Marshall Elementary,960,Moore A,MAR01 PM,2:40:00 PM,3:02:36 PM,,3:02:36 PM,,,
10/22/2025 12:00:00 AM,Marshall Elementary,961,Wilson J,MAR02 PM,2:40:00 PM,2:51:02 PM,,2:51:02 PM,,,
10/22/2025 12:00:00 AM,Marshall Elementary,962,Brown K,MAR03 PM,2:40:00 PM,2:50:22 PM,,2:50:22 PM,,,
10/22/2025 12:00:00 AM,Marshall Elementary,963,Brown K,MAR04 PM,2:40:00 PM,3:04:04 PM,,3:04:04 PM,,,
10/22/2025 12:00:00 AM,Marshall Elementary,964,Williams M,MAR05 PM,2:40:00 PM,,,3:09:13 PM,,,
10/22/2025 12:00:00 AM,Reynolds Elementary,970,Brown K,REY01 PM,2:40:00 PM,3:07:12 PM,,3:07:12 PM,,,
10/22/2025 12:00:00 AM,Reynolds Elementary,971,Thomas D,REY02 PM,2:40:00 PM,,,3:03:31 PM,,,
10/22/2025 12:00:00 AM,Reynolds Elementary,972,Williams M,REY03 PM,2:40:00 PM,3:14:00 PM,,3:14:00 PM,,,
10/22/2025 12:00:00 AM,Reynolds Elementary,973,Davis R,REY04 PM,2:40:00 PM,3:36:13 PM,,3:36:13 PM,,,
10/22/2025 12:00:00 AM,Reynolds Elementary,974,Taylor B,REY05 PM,2:40:00 PM,3:03:01 PM,,3:03:01 PM,,,
10/22/2025 12:00:00 AM,Westfield Middle School,980,Wilson J,WES01 PM,3:10:00 PM,4:04:28 PM,,4:04:28 PM,,,
10/22/2025 12:00:00 AM,Westfield Middle School,981,Anderson C,WES02 PM,3:10:00 PM,3:27:32 PM,,3:27:32 PM,,,
10/22/2025 12:00:00 AM,Westfield Middle School,982,Johnson T,WES03 PM,3:10:00 PM,4:01:37 PM,,4:01:37 PM,,,
10/22/2025 12:00:00 AM,Westfield Middle School,983,Moore A,WES04 PM,3:10:00 PM,3:22:22 PM,,3:22:22 PM,,,
10/22/2025 12:00:00 AM,Lakewood Middle School,990,Wilson J,LAK01 PM,3:10:00 PM,3:22:32 PM,,3:22:32 PM,,,
10/22/2025 12:00:00 AM,Lakewood Middle School,991,Anderson C,LAK02 PM,3:10:00 PM,3:15:57 PM,,3:15:57 PM,,,
10/22/2025 12:00:00 AM,Lakewood Middle School,992,Taylor B,LAK03 PM,3:10:00 PM,3:17:27 PM,,3:17:27 PM,,,
10/22/2025 12:00:00 AM,Lakewood Middle School,993,Wilson J,LAK04 PM,3:10:00 PM,3:26:35 PM,,3:26:35 PM,,,
10/22/2025 12:00:00 AM,Riverside Middle School,1000,Williams M,RIV01 PM,3:10:00 PM,3:34:14 PM,,3:34:14 PM,,,
10/22/2025 12:00:00 AM,Riverside Middle School,1001,Anderson C,RIV02 PM,3:10:00 PM,3:38:00 PM,,3:38:00 PM,,,
10/22/2025 12:00:00 AM,Riverside Middle School,1002,Thomas D,RIV03 PM,3:10:00 PM,4:09:01 PM,,4:09:01 PM,,,
10/22/2025 12:00:00 AM,Riverside Middle School,1003,Wilson J,RIV04 PM,3:10:00 PM,3:38:58 PM,,3:38:58 PM,,,
10/22/2025 12:00:00 AM,Metro High School,1010,Miller S,MET01 PM,3:55:00 PM,4:37:02 PM,,4:37:02 PM,,,
10/22/2025 12:00:00 AM,Metro High School,1011,Thomas D,MET02 PM,3:55:00 PM,4:02:32 PM,,4:02:32 PM,,,
10/22/2025 12:00:00 AM,Metro High School,1012,Taylor B,MET03 PM,3:55:00 PM,4:48:10 PM,,4:48:10 PM,,,
10/22/2025 12:00:00 AM,Northgate High School,1020,Wilson J,NOR01 PM,3:55:00 PM,4:04:04 PM,,4:04:04 PM,,,
10/22/2025 12:00:00 AM,Northgate High School,1021,Wilson J,NOR02 PM,3:55:00 PM,4:06:30 PM,,4:06:30 PM,,,
10/22/2025 12:00:00 AM,Northgate High School,1022,Taylor B,NOR03 PM,3:55:00 PM,4:17:00 PM,,4:17:00 PM,,,
10/23/2025 12:00:00 AM,Anderson Elementary,900,Brown K,AND01 PM,2:40:00 PM,2:46:24 PM,,2:46:24 PM,,,
10/23/2025 12:00:00 AM,Anderson Elementary,901,Moore A,AND02 PM,2:40:00 PM,3:05:04 PM,,3:05:04 PM,,,
10/23/2025 12:00:00 AM,Anderson Elementary,902,Brown K,AND03 PM,2:40:00 PM,2:52:12 PM,,2:52:12 PM,,,
10/23/2025 12:00:00 AM,Anderson Elementary,903,Thomas D,AND04 PM,2:40:00 PM,2:49:14 PM,,2:49:14 PM,,,
10/23/2025 12:00:00 AM,Anderson Elementary,904,Wilson J,AND05 PM,2:40:00 PM,3:38:01 PM,,3:38:01 PM,,,
10/23/2025 12:00:00 AM,Bammel Elementary,910,Williams M,BAM01 PM,2:40:00 PM,2:50:05 PM,,2:50:05 PM,,,
10/23/2025 12:00:00 AM,Bammel Elementary,911,Davis R,BAM02 PM,2:40:00 PM,3:07:56 PM,,3:07:56 PM,,,
10/23/2025 12:00:00 AM,Bammel Elementary,912,Miller S,BAM03 PM,2:40:00 PM,3:04:31 PM,,3:04:31 PM,,,
10/23/2025 12:00:00 AM,Bammel Elementary,913,Anderson C,BAM04 PM,2:40:00 PM,2:56:01 PM,,2:56:01 PM,,,
10/23/2025 12:00:00 AM,Bammel Elementary,914,Wilson J,BAM05 PM,2:40:00 PM,3:19:21 PM,,3:19:21 PM,,,
10/23/2025 12:00:00 AM,Cooper Elementary,920,Davis R,COO01 PM,2:40:00 PM,3:00:16 PM,,3:00:16 PM,,,
10/23/2025 12:00:00 AM,Cooper Elementary,921,Miller S,COO02 PM,2:40:00 PM,3:05:28 PM,,3:05:28 PM,,,
10/23/2025 12:00:00 AM,Cooper Elementary,922,Davis R,COO03 PM,2:40:00 PM,2:47:56 PM,,2:47:56 PM,,,
10/23/2025 12:00:00 AM,Cooper Elementary,923,Johnson T,COO04 PM,2:40:00 PM,2:54:43 PM,,2:54:43 PM,,,
10/23/2025 12:00:00 AM,Cooper Elementary,924,Thomas D,COO05 PM,2:40:00 PM,2:59:24 PM,,2:59:24 PM,,,
10/23/2025 12:00:00 AM,Heritage Elementary,930,Brown K,HER01 PM,2:40:00 PM,2:49:17 PM,,2:49:17 PM,,,
10/23/2025 12:00:00 AM,Heritage Elementary,931,Anderson C,HER02 PM,2:40:00 PM,2:57:23 PM,,2:57:23 PM,,,
10/23/2025 12:00:00 AM,Heritage Elementary,932,Taylor B,HER03 PM,2:40:00 PM,3:15:13 PM,,3:15:13 PM,,,
10/23/2025 12:00:00 AM,Heritage Elementary,933,Brown K,HER04 PM,2:40:00 PM,3:01:20 PM,,3:01:20 PM,,,
10/23/2025 12:00:00 AM,Heritage Elementary,934,Thomas D,HER05 PM,2:40:00 PM,2:46:21 PM,,2:46:21 PM,,,
10/23/2025 12:00:00 AM,Jenkins Elementary,940,Wilson J,JEN01 PM,2:40:00 PM,3:01:17 PM,,3:01:17 PM,,,
10/23/2025 12:00:00 AM,Jenkins Elementary,941,Wilson J,JEN02 PM,2:40:00 PM,3:08:45 PM,,3:08:45 PM,,,
10/23/2025 12:00:00 AM,Jenkins Elementary,942,Williams M,JEN03 PM,2:40:00 PM,3:08:06 PM,,3:08:06 PM,,,
10/23/2025 12:00:00 AM,Jenkins Elementary,943,Williams M,JEN04 PM,2:40:00 PM,3:07:58 PM,,3:07:58 PM,,,
10/23/2025 12:00:00 AM,Jenkins Elementary,944,Taylor B,JEN05 PM,2:40:00 PM,3:12:48 PM,,3:12:48 PM,,,
10/23/2025 12:00:00 AM,Lewis Elementary,950,Anderson C,LEW01 PM,2:40:00 PM,3:08:33 PM,,3:08:33 PM,,,
